type,oc_year,oc_data,oc_county,oc_region
住宅竊盜,112,0417,苗栗縣,通霄鎮
住宅竊盜,112,0417,臺南市,安平區
住宅竊盜,112,0417,新北市,蘆洲區
住宅竊盜,112,0417,臺中市,清水區
住宅竊盜,112,0417,新竹市,東區
住宅竊盜,112,0418,臺東縣,臺東市
住宅竊盜,112,0418,臺南市,白河區
住宅竊盜,112,0418,臺南市,官田區
住宅竊盜,112,0418,花蓮縣,花蓮市
住宅竊盜,112,0418,新北市,三峽區
住宅竊盜,112,0418,新北市,永和區
住宅竊盜,112,0418,嘉義市,東區
住宅竊盜,112,0418,新北市,三重區
住宅竊盜,112,0418,花蓮縣,花蓮市
住宅竊盜,112,0419,桃園市,桃園區
住宅竊盜,112,0419,苗栗縣,頭份市
住宅竊盜,112,0419,臺東縣,池上鄉
住宅竊盜,112,0420,雲林縣,崙背鄉
住宅竊盜,112,0420,基隆市,安樂區
住宅竊盜,112,0420,新北市,中和區
住宅竊盜,112,0420,臺北市,萬華區
住宅竊盜,112,0420,臺北市,北投區
住宅竊盜,112,0421,新北市,中和區
住宅竊盜,112,0421,宜蘭縣,礁溪鄉
住宅竊盜,112,0421,臺南市,新營區
住宅竊盜,112,0421,新北市,新莊區
住宅竊盜,112,0421,苗栗縣,造橋鄉
住宅竊盜,112,0421,新北市,鶯歌區
住宅竊盜,112,0422,高雄市,鼓山區
住宅竊盜,112,0422,新北市,淡水區
住宅竊盜,112,0422,苗栗縣,卓蘭鎮
住宅竊盜,112,0422,南投縣,埔里鎮
住宅竊盜,112,0422,桃園市,桃園區
住宅竊盜,112,0422,新北市,林口區
住宅竊盜,112,0423,桃園市,大園區
住宅竊盜,112,0423,臺北市,士林區
住宅竊盜,112,0423,桃園市,桃園區
住宅竊盜,112,0423,高雄市,桃源區
住宅竊盜,112,0423,桃園市,新屋區
住宅竊盜,112,0423,臺南市,南區
住宅竊盜,112,0424,新北市,新莊區
住宅竊盜,112,0424,南投縣,國姓鄉
住宅竊盜,112,0424,新北市,三峽區
住宅竊盜,112,0424,南投縣,名間鄉
住宅竊盜,112,0425,桃園市,桃園區
住宅竊盜,112,0425,臺南市,中西區
住宅竊盜,112,0425,臺南市,南區
住宅竊盜,112,0425,臺南市,學甲區
住宅竊盜,112,0425,新北市,三重區
住宅竊盜,112,0426,新北市,新莊區
住宅竊盜,112,0426,高雄市,三民區
住宅竊盜,112,0426,新北市,中和區
住宅竊盜,112,0426,臺北市,士林區
住宅竊盜,112,0427,宜蘭縣,礁溪鄉
住宅竊盜,112,0427,新北市,萬里區
住宅竊盜,112,0427,新北市,林口區
住宅竊盜,112,0427,桃園市,桃園區
住宅竊盜,112,0427,新北市,中和區
住宅竊盜,112,0427,臺北市,文山區
住宅竊盜,112,0428,南投縣,埔里鎮
住宅竊盜,112,0428,宜蘭縣,員山鄉
住宅竊盜,112,0428,南投縣,名間鄉
住宅竊盜,112,0428,南投縣,草屯鎮
住宅竊盜,112,0428,新北市,三重區
住宅竊盜,112,0429,臺南市,白河區
住宅竊盜,112,0430,新北市,三重區
住宅竊盜,112,0430,新北市,三峽區
住宅竊盜,112,0430,苗栗縣,造橋鄉
住宅竊盜,112,0430,臺北市,士林區
住宅竊盜,112,0430,南投縣,竹山鎮
住宅竊盜,112,0430,雲林縣,東勢鄉
住宅竊盜,112,0430,桃園市,龜山區
住宅竊盜,112,0430,臺東縣,成功鎮
住宅竊盜,112,0501,新北市,鶯歌區
住宅竊盜,112,0501,新北市,三重區
住宅竊盜,112,0501,新北市,林口區
住宅竊盜,112,0501,新北市,永和區
住宅竊盜,112,0501,南投縣,南投市
住宅竊盜,112,0501,宜蘭縣,礁溪鄉
住宅竊盜,112,0501,臺南市,新營區
住宅竊盜,112,0502,臺北市,大安區
住宅竊盜,112,0502,臺北市,中山區
住宅竊盜,112,0502,雲林縣,口湖鄉
住宅竊盜,112,0502,南投縣,草屯鎮
住宅竊盜,112,0503,新北市,新店區
住宅竊盜,112,0503,新北市,板橋區
住宅竊盜,112,0503,桃園市,桃園區
住宅竊盜,112,0503,新北市,永和區
住宅竊盜,112,0504,澎湖縣,馬公市
住宅竊盜,112,0504,新北市,中和區
住宅竊盜,112,0504,新北市,鶯歌區
住宅竊盜,112,0504,澎湖縣,馬公市
住宅竊盜,112,0504,新北市,淡水區
住宅竊盜,112,0504,新北市,新莊區
住宅竊盜,112,0504,新北市,新莊區
住宅竊盜,112,0505,基隆市,仁愛區
住宅竊盜,112,0505,南投縣,仁愛鄉
住宅竊盜,112,0505,新北市,樹林區
住宅竊盜,112,0506,南投縣,埔里鎮
住宅竊盜,112,0506,新北市,土城區
住宅竊盜,112,0507,臺北市,萬華區
住宅竊盜,112,0507,臺南市,北區
住宅竊盜,112,0507,新北市,淡水區
住宅竊盜,112,0508,澎湖縣,白沙鄉
住宅竊盜,112,0508,基隆市,中正區
住宅竊盜,112,0508,桃園市,龜山區
住宅竊盜,112,0508,金門縣,金寧鄉
住宅竊盜,112,0509,高雄市,前金區
住宅竊盜,112,0509,新北市,土城區
住宅竊盜,112,0509,新北市,新莊區
住宅竊盜,112,0509,金門縣,金城鎮
住宅竊盜,112,0509,臺北市,士林區
住宅竊盜,112,0509,臺北市,中正區
住宅竊盜,112,0509,澎湖縣,馬公市
住宅竊盜,112,0509,南投縣,南投市
住宅竊盜,112,0510,桃園市,桃園區
住宅竊盜,112,0511,苗栗縣,竹南鎮
住宅竊盜,112,0511,新竹市,東區
住宅竊盜,112,0511,臺北市,士林區
住宅竊盜,112,0512,臺南市,北區
住宅竊盜,112,0512,臺南市,北區
住宅竊盜,112,0512,金門縣,金寧鄉
住宅竊盜,112,0512,新北市,鶯歌區
住宅竊盜,112,0513,苗栗縣,竹南鎮
住宅竊盜,112,0513,新北市,中和區
住宅竊盜,112,0513,金門縣,金城鎮
住宅竊盜,112,0514,臺北市,大同區
住宅竊盜,112,0514,新北市,中和區
住宅竊盜,112,0515,新北市,中和區
住宅竊盜,112,0515,金門縣,金湖鎮
住宅竊盜,112,0516,新北市,中和區
住宅竊盜,112,0516,桃園市,桃園區
住宅竊盜,112,0516,宜蘭縣,礁溪鄉
住宅竊盜,112,0516,澎湖縣,西嶼鄉
住宅竊盜,112,0516,南投縣,埔里鎮
住宅竊盜,112,0517,桃園市,桃園區
住宅竊盜,112,0517,苗栗縣,苑裡鎮
住宅竊盜,112,0517,南投縣,國姓鄉
住宅竊盜,112,0517,桃園市,桃園區
住宅竊盜,112,0518,臺南市,北區
住宅竊盜,112,0518,臺南市,北區
住宅竊盜,112,0519,金門縣,金城鎮
住宅竊盜,112,0520,臺北市,士林區
住宅竊盜,112,0520,臺北市,萬華區
住宅竊盜,112,0521,南投縣,草屯鎮
住宅竊盜,112,0521,臺中市,梧棲區
住宅竊盜,112,0522,桃園市,中壢區
住宅竊盜,112,0522,南投縣,草屯鎮
住宅竊盜,112,0522,臺南市,山上區
住宅竊盜,112,0522,新北市,新莊區
住宅竊盜,112,0523,澎湖縣,馬公市
住宅竊盜,112,0523,臺北市,文山區
住宅竊盜,112,0523,新竹市,北區
住宅竊盜,112,0523,新北市,土城區
住宅竊盜,112,0523,彰化縣,花壇鄉
住宅竊盜,112,0524,桃園市,中壢區
住宅竊盜,112,0524,澎湖縣,西嶼鄉
住宅竊盜,112,0524,宜蘭縣,頭城鎮
住宅竊盜,112,0525,南投縣,南投市
住宅竊盜,112,0525,臺南市,後壁區
住宅竊盜,112,0525,新北市,板橋區
住宅竊盜,112,0525,連江縣,南竿鄉
住宅竊盜,112,0526,臺南市,麻豆區
住宅竊盜,112,0526,新北市,泰山區
住宅竊盜,112,0527,臺北市,南港區
住宅竊盜,112,0527,臺南市,新化區
住宅竊盜,112,0527,新竹縣,竹北市
住宅竊盜,112,0527,南投縣,草屯鎮
住宅竊盜,112,0527,苗栗縣,頭份市
住宅竊盜,112,0527,南投縣,草屯鎮
住宅竊盜,112,0527,澎湖縣,馬公市
住宅竊盜,112,0527,宜蘭縣,頭城鎮
住宅竊盜,112,0527,臺東縣,成功鎮
住宅竊盜,112,0527,臺東縣,成功鎮
住宅竊盜,112,0527,臺南市,新化區
住宅竊盜,112,0527,臺北市,大同區
住宅竊盜,112,0528,新北市,中和區
住宅竊盜,112,0528,臺北市,大安區
住宅竊盜,112,0528,新北市,板橋區
住宅竊盜,112,0528,臺中市,東區
住宅竊盜,112,0528,臺北市,松山區
住宅竊盜,112,0529,臺南市,北門區
住宅竊盜,112,0529,臺南市,歸仁區
住宅竊盜,112,0529,新北市,三重區
住宅竊盜,112,0529,南投縣,竹山鎮
住宅竊盜,112,0529,雲林縣,口湖鄉
住宅竊盜,112,0529,新北市,土城區
住宅竊盜,112,0529,南投縣,南投市
住宅竊盜,112,0529,雲林縣,二崙鄉
住宅竊盜,112,0530,雲林縣,西螺鎮
住宅竊盜,112,0530,雲林縣,北港鎮
住宅竊盜,112,0530,新北市,板橋區
住宅竊盜,112,0530,桃園市,桃園區
住宅竊盜,112,0530,新竹市,東區
住宅竊盜,112,0531,新北市,泰山區
住宅竊盜,112,0531,臺南市,將軍區
住宅竊盜,112,0601,新北市,三重區
住宅竊盜,112,0601,南投縣,草屯鎮
住宅竊盜,112,0601,臺東縣,臺東市
住宅竊盜,112,0602,臺中市,北區
住宅竊盜,112,0602,臺北市,萬華區
住宅竊盜,112,0602,南投縣,南投市
住宅竊盜,112,0603,高雄市,桃源區
住宅竊盜,112,0603,新竹縣,湖口鄉
住宅竊盜,112,0603,新北市,三重區
住宅竊盜,112,0603,嘉義市,東區
住宅竊盜,112,0604,金門縣,金湖鎮
住宅竊盜,112,0604,臺北市,大同區
住宅竊盜,112,0605,金門縣,金湖鎮
住宅竊盜,112,0606,新北市,三峽區
住宅竊盜,112,0606,臺南市,南區
住宅竊盜,112,0606,臺北市,松山區
住宅竊盜,112,0606,雲林縣,水林鄉
住宅竊盜,112,0606,金門縣,金城鎮
住宅竊盜,112,0606,苗栗縣,苑裡鎮
住宅竊盜,112,0608,桃園市,中壢區
住宅竊盜,112,0608,臺北市,松山區
住宅竊盜,112,0609,桃園市,大園區
住宅竊盜,112,0609,臺南市,麻豆區
住宅竊盜,112,0609,嘉義市,東區
住宅竊盜,112,0610,臺北市,中正區
住宅竊盜,112,0610,澎湖縣,馬公市
住宅竊盜,112,0613,新北市,三重區
住宅竊盜,112,0613,南投縣,埔里鎮
住宅竊盜,112,0615,苗栗縣,通霄鎮
住宅竊盜,112,0617,南投縣,南投市
住宅竊盜,112,0617,南投縣,名間鄉
住宅竊盜,112,0619,宜蘭縣,礁溪鄉
住宅竊盜,112,0619,金門縣,金寧鄉
住宅竊盜,112,0619,澎湖縣,湖西鄉
住宅竊盜,112,0620,嘉義市,西區
住宅竊盜,112,0621,臺南市,南區
住宅竊盜,112,0622,苗栗縣,大湖鄉
住宅竊盜,112,0622,澎湖縣,馬公市
住宅竊盜,112,0623,臺中市,南屯區
住宅竊盜,112,0624,臺東縣,成功鎮
住宅竊盜,112,0625,臺南市,學甲區
住宅竊盜,112,0627,新竹縣,竹北市
住宅竊盜,112,0628,新竹縣,湖口鄉
強制性交,112,0402,臺北市,中山區
強制性交,112,0402,臺東縣,卑南鄉
強制性交,112,0405,臺南市,新營區
強制性交,112,0406,桃園市,平鎮區
強制性交,112,0408,臺北市,文山區
強制性交,112,0414,新北市,三重區
強制性交,112,0415,高雄市,湖內區
強制性交,112,0416,臺北市,內湖區
強制性交,112,0418,彰化縣,田中鎮
強制性交,112,0419,高雄市,大社區
強制性交,112,0422,苗栗縣,頭份市
強制性交,112,0422,嘉義縣,鹿草鄉
強制性交,112,0423,臺南市,安南區
強制性交,112,0424,高雄市,鳳山區
強制性交,112,0426,澎湖縣,馬公市
強制性交,112,0427,花蓮縣,新城鄉
強制性交,112,0428,新北市,三重區
強制性交,112,0429,高雄市,楠梓區
強制性交,112,0429,臺北市,松山區
強制性交,112,0501,苗栗縣,公館鄉
強制性交,112,0502,高雄市,燕巢區
強制性交,112,0504,苗栗縣,公館鄉
強制性交,112,0508,基隆市,安樂區
強制性交,112,0512,新北市,板橋區
強制性交,112,0513,臺南市,安南區
強制性交,112,0514,南投縣,南投市
強制性交,112,0515,苗栗縣,銅鑼鄉
強制性交,112,0520,臺北市,北投區
強制性交,112,0525,苗栗縣,三義鄉
強制性交,112,0528,臺北市,內湖區
強制性交,112,0530,臺北市,北投區
強制性交,112,0531,雲林縣,西螺鎮
強制性交,112,0605,苗栗縣,後龍鎮
強制性交,112,0606,澎湖縣,白沙鄉
強制性交,112,0607,連江縣,南竿鄉
強制性交,112,0608,新北市,新莊區
強制性交,112,0610,屏東縣,萬丹鄉
強制性交,112,0611,連江縣,南竿鄉
強制性交,112,0613,嘉義縣,民雄鄉
強制性交,112,0618,澎湖縣,馬公市
強盜,112,0405,南投縣,草屯鎮
強盜,112,0412,宜蘭縣,五結鄉
強盜,112,0418,臺南市,新營區
強盜,112,0418,臺南市,新營區
強盜,112,0421,屏東縣,屏東市
強盜,112,0427,彰化縣,鹿港鎮
強盜,112,0502,新竹市,香山區
強盜,112,0502,臺南市,仁德區
強盜,112,0508,臺北市,中山區
強盜,112,0508,新北市,板橋區
強盜,112,0515,澎湖縣,馬公市
強盜,112,0520,臺南市,仁德區
強盜,112,0521,嘉義縣,番路鄉
強盜,112,0528,基隆市,仁愛區
強盜,112,0529,屏東縣,來義鄉
強盜,112,0529,桃園市,大園區
強盜,112,0530,臺北市,松山區
強盜,112,0602,彰化縣,二林鎮
強盜,112,0604,臺北市,北投區
強盜,112,0609,嘉義縣,太保市
強盜,112,0609,基隆市,中正區
強盜,112,0616,基隆市,暖暖區
強盜,112,0616,臺南市,中西區
強盜,112,0629,桃園市,蘆竹區
搶奪,112,0406,臺南市,南區
搶奪,112,0411,臺北市,中正區
搶奪,112,0414,臺北市,文山區
搶奪,112,0422,臺北市,萬華區
搶奪,112,0428,臺南市,後壁區
搶奪,112,0429,臺北市,萬華區
搶奪,112,0430,新北市,三重區
搶奪,112,0505,新北市,林口區
搶奪,112,0505,新北市,樹林區
搶奪,112,0513,新北市,板橋區
搶奪,112,0515,桃園市,大園區
搶奪,112,0516,宜蘭縣,宜蘭市
搶奪,112,0526,彰化縣,二林鎮
搶奪,112,0528,新北市,土城區
搶奪,112,0530,臺中市,豐原區
搶奪,112,0602,臺北市,中山區
搶奪,112,0607,臺南市,佳里區
搶奪,112,0615,高雄市,路竹區
機車竊盜,112,0401,高雄市,
機車竊盜,112,0401,南投縣,魚池鄉
機車竊盜,112,0401,桃園市,
機車竊盜,112,0401,新北市,板橋區
機車竊盜,112,0401,臺中市,太平區
機車竊盜,112,0401,新北市,新店區
機車竊盜,112,0401,高雄市,
機車竊盜,112,0401,宜蘭縣,
機車竊盜,112,0401,彰化縣,社頭鄉
機車竊盜,112,0401,高雄市,
機車竊盜,112,0402,新竹縣,
機車竊盜,112,0402,新北市,
機車竊盜,112,0402,桃園市,龜山區
機車竊盜,112,0402,南投縣,草屯鎮
機車竊盜,112,0402,新北市,三重區
機車竊盜,112,0402,新北市,
機車竊盜,112,0402,新北市,永和區
機車竊盜,112,0402,桃園市,
機車竊盜,112,0402,臺中市,西屯區
機車竊盜,112,0402,雲林縣,
機車竊盜,112,0403,新北市,中和區
機車竊盜,112,0403,新北市,
機車竊盜,112,0403,高雄市,
機車竊盜,112,0403,屏東縣,屏東市
機車竊盜,112,0403,桃園市,
機車竊盜,112,0403,臺北市,
機車竊盜,112,0403,南投縣,南投市
機車竊盜,112,0403,新北市,永和區
機車竊盜,112,0404,新北市,三重區
機車竊盜,112,0404,臺中市,
機車竊盜,112,0404,南投縣,埔里鎮
機車竊盜,112,0404,新竹縣,新埔鎮
機車竊盜,112,0404,高雄市,三民區
機車竊盜,112,0404,桃園市,
機車竊盜,112,0404,桃園市,中壢區
機車竊盜,112,0404,新北市,新莊區
機車竊盜,112,0405,花蓮縣,光復鄉
機車竊盜,112,0405,新北市,
機車竊盜,112,0405,桃園市,
機車竊盜,112,0405,臺中市,
機車竊盜,112,0405,桃園市,
機車竊盜,112,0405,新竹市,
機車竊盜,112,0405,新北市,
機車竊盜,112,0405,高雄市,三民區
機車竊盜,112,0405,新北市,三峽區
機車竊盜,112,0405,新北市,
機車竊盜,112,0405,桃園市,
機車竊盜,112,0405,新北市,
機車竊盜,112,0406,高雄市,
機車竊盜,112,0406,新北市,
機車竊盜,112,0406,屏東縣,萬丹鄉
機車竊盜,112,0406,澎湖縣,
機車竊盜,112,0406,臺南市,
機車竊盜,112,0406,桃園市,
機車竊盜,112,0406,新北市,新莊區
機車竊盜,112,0406,臺北市,北投區
機車竊盜,112,0406,屏東縣,
機車竊盜,112,0406,新北市,
機車竊盜,112,0406,新北市,三重區
機車竊盜,112,0406,高雄市,
機車竊盜,112,0406,新北市,新店區
機車竊盜,112,0406,屏東縣,
機車竊盜,112,0406,新北市,鶯歌區
機車竊盜,112,0406,新北市,
機車竊盜,112,0406,屏東縣,
機車竊盜,112,0407,臺中市,大甲區
機車竊盜,112,0407,宜蘭縣,
機車竊盜,112,0407,嘉義縣,
機車竊盜,112,0407,桃園市,桃園區
機車竊盜,112,0407,宜蘭縣,
機車竊盜,112,0407,高雄市,
機車竊盜,112,0407,彰化縣,
機車竊盜,112,0407,新北市,汐止區
機車竊盜,112,0407,臺北市,
機車竊盜,112,0407,屏東縣,滿州鄉
機車竊盜,112,0408,金門縣,金寧鄉
機車竊盜,112,0408,臺南市,
機車竊盜,112,0408,彰化縣,社頭鄉
機車竊盜,112,0408,臺中市,
機車竊盜,112,0408,臺中市,
機車竊盜,112,0408,苗栗縣,
機車竊盜,112,0408,南投縣,
機車竊盜,112,0408,嘉義縣,水上鄉
機車竊盜,112,0408,高雄市,
機車竊盜,112,0408,臺中市,
機車竊盜,112,0408,臺南市,
機車竊盜,112,0408,新竹市,東區
機車竊盜,112,0409,新北市,三重區
機車竊盜,112,0409,新北市,三重區
機車竊盜,112,0409,臺中市,
機車竊盜,112,0409,新北市,
機車竊盜,112,0409,臺北市,士林區
機車竊盜,112,0409,彰化縣,
機車竊盜,112,0409,宜蘭縣,壯圍鄉
機車竊盜,112,0409,桃園市,楊梅區
機車竊盜,112,0409,屏東縣,恆春鎮
機車竊盜,112,0409,基隆市,仁愛區
機車竊盜,112,0409,新北市,中和區
機車竊盜,112,0410,桃園市,
機車竊盜,112,0410,新竹縣,北埔鄉
機車竊盜,112,0410,桃園市,桃園區
機車竊盜,112,0410,臺中市,沙鹿區
機車竊盜,112,0410,臺中市,
機車竊盜,112,0410,高雄市,
機車竊盜,112,0410,桃園市,
機車竊盜,112,0410,臺中市,
機車竊盜,112,0410,桃園市,
機車竊盜,112,0410,新北市,深坑區
機車竊盜,112,0410,桃園市,
機車竊盜,112,0410,新北市,
機車竊盜,112,0410,花蓮縣,
機車竊盜,112,0410,新北市,
機車竊盜,112,0410,彰化縣,
機車竊盜,112,0411,臺北市,
機車竊盜,112,0411,新北市,汐止區
機車竊盜,112,0411,高雄市,
機車竊盜,112,0411,高雄市,
機車竊盜,112,0411,新北市,
機車竊盜,112,0411,新北市,
機車竊盜,112,0411,新北市,蘆洲區
機車竊盜,112,0411,高雄市,
機車竊盜,112,0411,彰化縣,
機車竊盜,112,0411,新北市,
機車竊盜,112,0411,彰化縣,埔心鄉
機車竊盜,112,0412,新竹市,
機車竊盜,112,0412,高雄市,
機車竊盜,112,0412,南投縣,
機車竊盜,112,0412,新北市,萬里區
機車竊盜,112,0412,新北市,淡水區
機車竊盜,112,0412,高雄市,
機車竊盜,112,0413,新北市,新莊區
機車竊盜,112,0413,桃園市,
機車竊盜,112,0413,桃園市,桃園區
機車竊盜,112,0413,新北市,新莊區
機車竊盜,112,0413,高雄市,仁武區
機車竊盜,112,0413,高雄市,鼓山區
機車竊盜,112,0413,高雄市,
機車竊盜,112,0413,新竹市,
機車竊盜,112,0413,高雄市,
機車竊盜,112,0413,高雄市,
機車竊盜,112,0413,臺中市,
機車竊盜,112,0413,高雄市,
機車竊盜,112,0413,高雄市,
機車竊盜,112,0413,新北市,
機車竊盜,112,0414,臺北市,
機車竊盜,112,0414,高雄市,
機車竊盜,112,0414,臺中市,
機車竊盜,112,0414,高雄市,
機車竊盜,112,0414,彰化縣,
機車竊盜,112,0414,南投縣,
機車竊盜,112,0414,臺北市,文山區
機車竊盜,112,0414,新北市,
機車竊盜,112,0415,南投縣,
機車竊盜,112,0415,臺中市,西屯區
機車竊盜,112,0415,屏東縣,屏東市
機車竊盜,112,0415,臺南市,
機車竊盜,112,0415,臺南市,
機車竊盜,112,0415,桃園市,
機車竊盜,112,0415,新北市,
機車竊盜,112,0415,新北市,淡水區
機車竊盜,112,0415,高雄市,
機車竊盜,112,0415,臺北市,
機車竊盜,112,0415,高雄市,
機車竊盜,112,0415,南投縣,埔里鎮
機車竊盜,112,0415,高雄市,苓雅區
機車竊盜,112,0415,屏東縣,屏東市
機車竊盜,112,0415,宜蘭縣,宜蘭市
機車竊盜,112,0415,南投縣,
機車竊盜,112,0415,新北市,
機車竊盜,112,0415,新北市,三重區
機車竊盜,112,0415,新竹市,
機車竊盜,112,0416,新竹市,
機車竊盜,112,0416,高雄市,
機車竊盜,112,0416,澎湖縣,
機車竊盜,112,0416,臺中市,北區
機車竊盜,112,0416,苗栗縣,苑裡鎮
機車竊盜,112,0416,屏東縣,
機車竊盜,112,0416,新竹縣,竹北市
機車竊盜,112,0416,新北市,
機車竊盜,112,0416,臺南市,仁德區
機車竊盜,112,0416,臺南市,北區
機車竊盜,112,0416,南投縣,名間鄉
機車竊盜,112,0416,彰化縣,彰化市
機車竊盜,112,0416,高雄市,
機車竊盜,112,0417,屏東縣,
機車竊盜,112,0417,桃園市,
機車竊盜,112,0417,新北市,中和區
機車竊盜,112,0417,高雄市,
機車竊盜,112,0417,彰化縣,大村鄉
機車竊盜,112,0417,高雄市,
機車竊盜,112,0417,高雄市,
機車竊盜,112,0418,臺中市,西屯區
機車竊盜,112,0418,臺中市,
機車竊盜,112,0418,花蓮縣,吉安鄉
機車竊盜,112,0418,新北市,
機車竊盜,112,0418,臺南市,
機車竊盜,112,0418,屏東縣,屏東市
機車竊盜,112,0418,桃園市,平鎮區
機車竊盜,112,0418,高雄市,
機車竊盜,112,0418,高雄市,
機車竊盜,112,0418,新竹縣,新埔鎮
機車竊盜,112,0418,臺中市,西區
機車竊盜,112,0418,桃園市,
機車竊盜,112,0418,桃園市,蘆竹區
機車竊盜,112,0419,桃園市,
機車竊盜,112,0419,高雄市,
機車竊盜,112,0419,新北市,林口區
機車竊盜,112,0419,高雄市,
機車竊盜,112,0419,高雄市,
機車竊盜,112,0419,彰化縣,
機車竊盜,112,0419,臺南市,
機車竊盜,112,0420,臺南市,
機車竊盜,112,0420,臺中市,
機車竊盜,112,0420,桃園市,
機車竊盜,112,0420,新竹縣,
機車竊盜,112,0420,臺南市,
機車竊盜,112,0420,臺中市,
機車竊盜,112,0420,新北市,土城區
機車竊盜,112,0420,新竹縣,
機車竊盜,112,0420,新竹市,東區
機車竊盜,112,0420,高雄市,
機車竊盜,112,0420,臺北市,信義區
機車竊盜,112,0420,南投縣,草屯鎮
機車竊盜,112,0420,南投縣,埔里鎮
